pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht 
252.215 -2.32277 0.918977 230.8 -2.25738 -2.16934 499.482 0.571456 0.466382 0.752945 0.397981 17.5001 -2.63018 0.407564 474.298 
251.884 -2.22046 -1.59998 142.765 -0.849692 1.89889 488.756 0.816847 0.554708 0.883683 0.833254 167.989 1.95985 0.0609659 486.065 
161.645 -2.67771 1.27247 154.743 -0.783046 -2.22291 486.173 0.790853 0.902223 0.826102 0.618721 20.0659 -1.43087 0.792042 359.227 
174.344 -0.600789 2.68903 157.293 1.89443 -0.428842 634.284 0.444368 0.80002 0.828421 0.826039 2.20928 -2.12903 1.67646 321.78 
372.123 0.178382 2.20186 177.834 -1.38893 -1.80309 660.19 0.692952 0.71825 0.769152 0.814296 62.0439 -0.903652 0.899438 811.885 
292.335 1.91926 0.601701 259.617 -1.97897 -2.29931 1976.15 0.760232 0.751827 0.869093 0.737907 13.8361 -0.512536 1.11424 661.502 
267.55 1.72461 -1.74858 204.119 1.87202 1.84597 474.37 0.769803 0.638401 0.823906 0.741383 81.8114 1.86348 0.0175097 623.658 
417.078 0.754582 -1.98833 329.508 0.892174 1.11894 770.162 0.425174 0.684514 0.675355 0.741935 32.3224 1.06392 0.0550177 892.752 
175.488 -2.38786 -0.657735 145.08 -0.22254 2.34471 535.97 0.536689 0.772123 0.702266 0.831993 26.6656 -1.31561 0.51872 312.813 
320.999 0.333351 0.718276 292.472 -2.36369 -2.44994 1287.45 0.687255 0.853494 0.843006 0.906486 26.8243 -2.33029 0.119652 599.493 
205.527 0.263011 0.973024 167.159 0.0330346 -2.59583 414.693 0.531586 0.322387 0.801584 0.83592 21.024 -1.73339 0.862442 453.635 
174.873 0.103433 1.83253 160.572 1.38459 -1.30012 411.737 0.809281 0.773508 0.809765 0.768519 14.0134 -1.1538 0.146318 336.254 
258.885 -1.11061 0.429972 221.94 -1.22943 -2.81414 486.696 0.907507 0.637429 0.736352 0.878631 40.2398 -2.56911 0.245028 497.984 
172.752 -2.4184 -0.800644 135.721 -0.579072 2.34993 455.849 0.58689 0.690858 0.720757 0.831444 12.9496 2.72504 0.375111 371.998 
134.577 -0.670536 -2.83631 124.525 -2.13789 0.289424 346.584 0.814908 0.581856 0.701004 0.704078 15.3266 0.102323 0.187102 242.525 
148.203 -2.02102 1.86607 103.732 -0.449793 -1.16593 346.157 0.667449 0.606537 0.751629 0.659191 14.0598 -0.134504 1.03143 288.852 
176.759 -3.68975 2.34996 176.671 -1.71754 -0.721898 594.454 0.854259 0.729547 0.692183 0.79114 11.1913 -0.950645 0.159009 329.203 
